YAL001C,Gcn4p
YAL001C,Gln3p
YAL001C,Met31p
YAL001C,Rim101p
YAL001C,Tec1p
YAL001C,Rpn4p
YAL001C,Pdr1p
YAL001C,Pdr3p
YAL001C,Yap1p
YAL001C,Met28p
YAL001C,Cbf1p
YAL001C,Cin5p
YAL001C,Cst6p
YAL001C,Msn4p
YAL001C,Ste12p
YAL001C,Ndt80p
YAL001C,Hsf1p
YAL001C,Msn2p
YAL001C,Mss11p
YAL001C,Fhl1p
YAL001C,Fkh1p
YAL001C,Pip2p
YAL001C,Zap1p
YAL001C,Stb4p
YAL001C,Usv1p
YAL002W,Bas1p
YAL002W,Gcn4p
YAL002W,Gcr2p
YAL002W,Met31p
YAL002W,Rap1p
YAL002W,Tec1p
YAL002W,Tup1p
YAL002W,Ixr1p
YAL002W,Rpn4p
YAL002W,Pdr1p
YAL002W,Pdr3p
YAL002W,Yap1p
YAL002W,Met28p
YAL002W,Cbf1p
YAL002W,Msn4p
YAL002W,Ste12p
YAL002W,Yrr1p
YAL002W,Gat1p
YAL002W,Msn2p
YAL002W,Spt23p
YAL002W,Fkh1p
YAL002W,Fkh2p
YAL002W,Mbp1p
YAL003W,Gcn4p
YAL003W,Mot3p
YAL003W,Rap1p
YAL003W,Sfp1p
YAL003W,Tbf1p
YAL003W,Tup1p
YAL003W,Ixr1p
YAL003W,Rpn4p
YAL003W,Pdr1p
YAL003W,Pdr3p
YAL003W,Yap1p
YAL003W,Cbf1p
YAL003W,Cin5p
YAL003W,Cst6p
YAL003W,Msn4p
YAL003W,Ste12p
YAL003W,Yrr1p
YAL003W,Ndt80p
YAL003W,Met32p
YAL003W,Abf1p
YAL003W,Hsf1p
YAL003W,Msn2p
YAL003W,Ino4p
YAL003W,Spt23p
YAL003W,Hap3p
YAL003W,Mss11p
YAL003W,Gcr1p
YAL003W,Flo8p
YAL003W,Phd1p
YAL003W,Sok2p
YAL003W,Yap6p
YAL003W,Skn7p
YAL003W,Sko1p
YAL003W,Fhl1p
YAL003W,Fkh1p
YAL003W,Fkh2p
YAL003W,Mbp1p
YAL003W,Pho4p
YAL003W,Mga2p
YAL003W,Ino2p
YAL003W,Reb1p
YAL004W,Gcn4p
YAL004W,Rim101p
YAL004W,Sfp1p
YAL004W,Tec1p
YAL004W,Rpn4p
YAL004W,Pdr1p
YAL004W,Pdr3p
YAL004W,Yap1p
YAL004W,Cst6p
YAL004W,Msn4p
YAL004W,Ste12p
YAL004W,Hsf1p
YAL004W,Msn2p
YAL004W,Spt23p
YAL004W,Rsf2p
YAL004W,Dal82p
YAL004W,Arr1p
YAL004W,Rme1p
YAL005C,Bas1p
YAL005C,Gcn4p
YAL005C,Met31p
YAL005C,Mig3p
YAL005C,Rap1p
YAL005C,Sfp1p
YAL005C,Tbf1p
YAL005C,Tec1p
YAL005C,Ume6p
YAL005C,Rpn4p
YAL005C,Pdr1p
YAL005C,Pdr3p
YAL005C,Yap1p
YAL005C,Met28p
YAL005C,Cbf1p
YAL005C,Rox1p
YAL005C,Ecm22p
YAL005C,Gat4p
YAL005C,Hms1p
YAL005C,Rfx1p
YAL005C,Yox1p
YAL005C,Cin5p
YAL005C,Msn4p
YAL005C,Ste12p
YAL005C,Yrr1p
YAL005C,Ndt80p
YAL005C,Met32p
YAL005C,Yhp1p
YAL005C,Abf1p
YAL005C,Hap4p
YAL005C,Mga1p
YAL005C,Xbp1p
YAL005C,Hsf1p
YAL005C,Msn2p
YAL005C,Ino4p
YAL005C,Spt23p
YAL005C,Nrg1p
YAL005C,Phd1p
YAL005C,Sok2p
YAL005C,Yap6p
YAL005C,Skn7p
YAL005C,Sko1p
YAL005C,Fkh1p
YAL005C,Fkh2p
YAL005C,Mbp1p
YAL005C,Pho4p
YAL005C,Mga2p
YAL005C,Mth1p
YAL005C,Ino2p
YAL005C,Rme1p
YAL005C,Gzf3p
YAL005C,Crz1p
YAL005C,Cup2p
