YMR225C,Thi2p
YMR225C,Mbp1p
YMR225C,Rpn4p
YMR225C,Ume6p
YMR225C,Adr1p
YMR225C,Met32p
YMR225C,Yhp1p
YMR225C,Gcn4p
YMR225C,Gln3p
YMR225C,Swi4p
YMR225C,Hac1p
YMR225C,Hap2p
YMR225C,Cup2p
YMR225C,Ste12p
YMR225C,Xbp1p
YMR225C,Met28p
YMR225C,Gzf3p
YMR225C,Spt23p
YMR225C,Ace2p
YMR225C,Ecm22p
YMR225C,Sfp1p
YMR225C,Yap1p
YMR225C,Rap1p
YMR225C,Crz1p
YMR225C,Cin5p
YMR225C,Hms1p
YMR225C,Tye7p
YMR225C,Pip2p
YMR225C,Gal4p
YMR225C,Aft2p
YMR225C,Cup9p
YMR225C,Met31p
YMR225C,YPR015C
YMR225C,Pdr3p
YMR225C,Tec1p
YMR226C,Tup1p
YMR226C,Rpn4p
YMR226C,Met32p
YMR226C,Yhp1p
YMR226C,Stp1p
YMR226C,Gcn4p
YMR226C,Pho4p
YMR226C,Hap2p
YMR226C,Mig2p
YMR226C,Mig1p
YMR226C,Pdr1p
YMR226C,Skn7p
YMR226C,Xbp1p
YMR226C,Cst6p
YMR226C,Mga2p
YMR226C,Cbf1p
YMR226C,Rsf2p
YMR226C,Ixr1p
YMR226C,Sfp1p
YMR226C,Leu3p
YMR226C,Yox1p
YMR226C,Yap1p
YMR226C,Msn2p
YMR226C,Mcm1p
YMR226C,Hap5p
YMR226C,Gcr1p
YMR226C,Met31p
YMR226C,Rox1p
YMR226C,Oaf1p
YMR226C,Pdr3p
YMR227C,Met32p
YMR227C,Yap6p
YMR227C,Stp1p
YMR227C,Gcn4p
YMR227C,Rph1p
YMR227C,Tog1p
YMR227C,Gat1p
YMR227C,Cup2p
YMR227C,Ste12p
YMR227C,Cst6p
YMR227C,Cbf1p
YMR227C,Msn4p
YMR227C,Ixr1p
YMR227C,Ecm22p
YMR227C,YLR278C
YMR227C,Sfp1p
YMR227C,Yap1p
YMR227C,Msn2p
YMR227C,Mcm1p
YMR227C,Rtg1p
YMR227C,Haa1p
YMR227C,Oaf1p
YMR227C,Rtg3p
YMR227C,Tec1p
YMR228W,Mbp1p
YMR228W,Yap6p
YMR228W,Stp1p
YMR228W,Gcn4p
YMR228W,Gln3p
YMR228W,Swi4p
YMR228W,Gat1p
YMR228W,Pdr1p
YMR228W,Ste12p
YMR228W,Met28p
YMR228W,Cbf1p
YMR228W,Abf1p
YMR228W,Hap4p
YMR228W,Msn4p
YMR228W,Ixr1p
YMR228W,Sfp1p
YMR228W,Msn2p
YMR228W,Gcr2p
YMR228W,Rtg1p
YMR228W,Azf1p
YMR228W,Met31p
YMR228W,Rtg3p
YMR228W,Tec1p
YMR229C,Mal33p
YMR229C,Rpn4p
YMR229C,Ume6p
YMR229C,Adr1p
YMR229C,Met32p
YMR229C,Gcn4p
YMR229C,Swi4p
YMR229C,Gat1p
YMR229C,Hap2p
YMR229C,Cup2p
YMR229C,Tos8p
YMR229C,Hsf1p
YMR229C,Skn7p
YMR229C,Mga2p
YMR229C,Gzf3p
YMR229C,Gsm1p
YMR229C,Cbf1p
YMR229C,Msn4p
YMR229C,Spt23p
YMR229C,Put3p
YMR229C,Bas1p
YMR229C,Ifh1p
YMR229C,Sfp1p
YMR229C,Yap1p
YMR229C,Mac1p
YMR229C,Msn2p
YMR229C,Mcm1p
YMR229C,Mot3p
YMR229C,Rgm1p
YMR229C,Rap1p
YMR229C,Gcr2p
YMR229C,Met4p
YMR229C,Ino4p
YMR229C,Rlm1p
YMR229C,Gcr1p
YMR229C,Met31p
YMR229C,Haa1p
YMR229C,Fhl1p
YMR229C,Pdr3p
YMR229C,Tec1p
YMR229C,Zap1p
YMR230W,Thi2p
YMR230W,Kar4p
YMR230W,Hcm1p
YMR230W,Rpn4p
YMR230W,Swi5p
YMR230W,Ume6p
YMR230W,Upc2p
YMR230W,Met32p
YMR230W,Aro80p
YMR230W,Cad1p
YMR230W,Yhp1p
YMR230W,Plm2p
YMR230W,Urc2p
YMR230W,Gcn4p
YMR230W,Gln3p
YMR230W,Gat1p
YMR230W,Hap2p
YMR230W,Cup2p
YMR230W,Tos8p
YMR230W,Pdr1p
YMR230W,Ste12p
YMR230W,Stb5p
YMR230W,Skn7p
YMR230W,Fkh1p
YMR230W,Met28p
YMR230W,Yap5p
YMR230W,Mga2p
YMR230W,Cbf1p
YMR230W,Phd1p
YMR230W,Rgt1p
YMR230W,Ixr1p
YMR230W,Spt23p
YMR230W,Put3p
YMR230W,Ace2p
YMR230W,Ifh1p
YMR230W,Sfp1p
YMR230W,Yox1p
YMR230W,Yap1p
YMR230W,Sok2p
YMR230W,Rap1p
YMR230W,Met4p
YMR230W,Fkh2p
YMR230W,Yap7p
